5620: Multi-Purpose 10 Count,2.75,1,0.063,0,10,3,8.5,11,0.5,0.062,0.5,0.062
5630: Address Labels,2.75,1,0.063,0,10,3,8.5,11,0.5,0.062,0.5,0.062
5660: Address Labels,2.75,1,0.063,0,10,3,8.5,11,0.5,0.062,0.5,0.062
5661: Address Labels,4.125,1,0.084,0,10,2,8.5,11,0.5,0.083,0.5,0.083
5662: Address Labels,4.125,1.333,0.084,0,7,2,8.5,11,0.835,0.083,0.835,0.083
5663: Shipping Labels,4.125,2,0.084,0,5,2,8.5,11,0.5,0.083,0.5,0.083
5664: Shipping Labels,4.125,3.333,0.084,0.0003,3,2,8.5,11,0.5,0.083,0.5,0.083
5666: File Folder Labels,3.438,0.541,0.562,0.1256,15,2,8.5,11,0.625,0.531,0.5,0.531
5667: Return Address Labels,1.75,0.5,0.3,0,20,4,8.5,11,0.5,0.3,0.5,0.3
5691: CD/DVD Jewel Cover,4.75,4.75,0,0,1,1,8.5,11,5.625,1.875,0.625,1.875
5691: CD/DVD Jewel Spine,0.25,4.625,5.375,0,1,2,8.5,11,0.625,1.3125,5.75,1.3125
5691: CD/DVD Jewel Spine,0.219,4.688,0.25,0.157,2,2,8.5,11,0.734,0.494,0.733,7.318
5691: CD/DVD Jewel Tray,5.375,4.625,0,0,1,1,8.5,11,0.625,1.5625,5.75,1.5625
5692: CD/DVD Jewel Spine,0.219,4.688,0.25,0.157,2,2,8.5,11,0.734,0.494,0.733,7.318
5693: CD/DVD Jewel Cover,4.75,4.75,0,0,1,1,8.5,11,5.625,1.875,0.625,1.875
5693: CD/DVD Jewel Spine,0.25,4.625,5.375,0,1,2,8.5,11,0.625,1.3125,5.75,1.3125
5693: CD/DVD Jewel Tray,5.375,4.625,0,0,1,1,8.5,11,0.625,1.5625,5.75,1.5625
5694: CD/DVD Jewel Spine,0.219,4.688,0.25,0.157,2,2,8.5,11,0.734,0.494,0.733,7.318
5766: File Folder Labels,3.438,0.541,0.562,0.1256,15,2,8.5,11,0.625,0.531,0.5,0.531
5776: Bordered Labels,4,3.333,0.188,0,3,2,8.5,11,0.5,0.156,0.5,0.156
5777: Bordered Labels,4,2,0.16,0,5,2,8.5,11,0.5,0.17,0.5,0.17
5778: Bordered Labels,4,3.333,0.188,0,3,2,8.5,11,0.5,0.156,0.5,0.156
5779: Bordered Labels,4,2,0.16,0,5,2,8.5,11,0.5,0.17,0.5,0.17
5795: Fluorescent Laser,4,2,0.16,0,5,2,8.5,11,0.5,0.17,0.5,0.17
5810: Address Labels,2.625,1,0.125,0,10,3,8.5,11,0.5,0.1875,0.5,0.1875
5824: CD-Recordable Labels,4.5,4.5,0,1,2,1,8.5,11,0.5,2,0.5,2
5843: Name Badge Inserts,3.5,2.1563,0,0,4,2,8.5,11,1.1875,0.7813,1.1875,0.7188
5844: Tent Card Med.,8.5,5,0,0,2,1,8.5,11,0.5,0,0.5,0
5845: Note Cards,2.833,1,0,0,10,3,8.5,11,0.5,0,0.5,0.001
5866: File Folder Labels,3.438,0.541,0.562,0.1256,15,2,8.5,11,0.625,0.531,0.5,0.531
5871: Business Cards,3.5,2,0,0,5,2,8.5,11,0.5,0.75,0.5,0.75
5876: Business Cards,3.5,2,0,0,5,2,8.5,11,0.5,0.75,0.5,0.75
5877: Business Cards,3.5,2,0,0,5,2,8.5,11,0.5,0.75,0.5,0.75
5881: Business Cards,3.5,2,0.5,0.5,4,2,8.5,11,0.75,0.5,0.75,0.5
5883: Name Badge Inserts,3.1875,1.8438,0.3125,0.3437,4,2,8.5,11,1.3125,0.875,1.3125,0.9375
5895: Name Badge,2.938,1.896,0.812,0.604,4,2,8.5,11,0.802,0.907,0.802,0.907
5896: Diskette - 3.5",2.75,2.75,0,0.25,3,3,8.5,11,0.5,0.125,1.75,0.125
5897: Diskette - 5.25",4,1.25,0.1875,0.25,6,2,8.5,11,1.25,0.156,1,0.156
5911: Business Cards,3.5,2,0,0,5,2,8.5,11,0.5,0.75,0.5,0.75
5920: Address Labels,2.625,1,0.125,0,10,3,8.5,11,0.5,0.1875,0.5,0.1875
5922: Address Labels,4,1.3333,0.1875,0,7,2,8.5,11,0.8333,0.156,0.8333,0.156
5923: Address/Shipping,4,2,0.16,0,5,2,8.5,11,0.5,0.17,0.5,0.17
5925: Zip Disks Bottom,3.75,0.281,0,3.031,3,1,8.5,11,3.438,2.375,0.657,2.375
5925: Zip Disks Face,2.345,2,1.27,1.312,3,2,8.5,11,0.657,1.27,1.719,1.27
5925: Zip Disks Top,3.75,0.281,0,3.031,3,1,8.5,11,2.907,2.375,1.188,2.375
5927: Return Address Labels,1.75,0.5,0.3,0,20,4,8.5,11,0.5,0.3,0.5,0.3
5930: Address Labels,2.75,1,0.063,0,10,3,8.5,11,0.5,0.062,0.5,0.062
5931: CD/DVD Jewel Spine,0.219,4.688,0.25,0.157,2,2,8.5,11,0.734,0.494,0.733,7.318
5932: Address Labels,4.125,1.333,0.084,0,7,2,8.5,11,0.835,0.083,0.835,0.083
5960: Address Labels,2.625,1,0.125,0,10,3,8.5,11,0.5,0.1875,0.5,0.1875
5961: Address Labels,4,1,0.188,0,10,2,8.5,11,0.5,0.156,0.5,0.156
5962: Address Labels,4,1.3333,0.1875,0,7,2,8.5,11,0.8333,0.156,0.8333,0.156
5963: Shipping Labels,4,2,0.16,0,5,2,8.5,11,0.5,0.17,0.5,0.17
5966: File Folder Labels,3.438,0.541,0.562,0.1256,15,2,8.5,11,0.625,0.531,0.5,0.531
5970: Fluorescent Laser,2.625,1,0.125,0,10,3,8.5,11,0.5,0.1875,0.5,0.1875
5971: Fluorescent Laser,2.625,1,0.125,0,10,3,8.5,11,0.5,0.1875,0.5,0.1875
5972: Fluorescent Laser,2.625,1,0.125,0,10,3,8.5,11,0.5,0.1875,0.5,0.1875
5975: Fluorescent Laser,8.5,11,0,0,1,1,8.5,11,0,0,0,0
5978: Shipping Labels,4,2,0.16,0,5,2,8.5,11,0.5,0.17,0.5,0.17
5979: Fluorescent Laser,2.625,1,0.125,0,10,3,8.5,11,0.5,0.1875,0.5,0.1875
5980: Pastel Laser,2.625,1,0.125,0,10,3,8.5,11,0.5,0.1875,0.5,0.1875
5994: Laser Fluorescent Bursts,1.5,1.5,0.5,0.167,6,4,8.5,11,0.583,0.5,0.583,0.5
5995: Laser Fluorescent Bursts,2.25,2.25,0.5,0.25,4,3,8.5,11,0.625,0.375,0.625,0.375
5996: Diskette - 3.5",2.75,2.75,0,0.25,3,3,8.5,11,0.5,0.125,1.75,0.125
5997: Videotape Face,3.063,1.833,0.237,0.0003,5,2,8.5,11,0.917,1.069,0.917,1.069
5997: Videotape Spine,5.813,0.6666,0,0,15,1,8.5,11,0.5,1.344,0.5,1.344
5998: Audio Tape,3.5,1.667,0.5,-0.0004,6,2,8.5,11,0.5,0.5,0.5,0.5
600-8166B: File Folder Labels,3.438,0.666,0,0.1562,15,2,8.5,11,0.505,0.538,0.505,0.538
600-8166G: File Folder Labels,3.438,0.666,0,0.1562,15,2,8.5,11,0.505,0.538,0.505,0.538
600-8166R: File Folder Labels,3.438,0.666,0,0.1562,15,2,8.5,11,0.505,0.538,0.505,0.538
600-8166Y: File Folder Labels,3.438,0.666,0,0.1562,15,2,8.5,11,0.505,0.538,0.505,0.538
6368: File Folder Labels,3.438,0.541,0.562,0.1257,15,2,8.5,11,0.625,0.531,0.5,0.531
6460: Multi-Purpose Med.,2.625,1,0.125,0,10,3,8.5,11,0.5,0.1875,0.5,0.1875
6464: Multi-Purpose Large,4,3.333,0.188,0,3,2,8.5,11,0.5,0.156,0.5,0.156
6466: File Folder Labels,3.438,0.667,0.562,0,15,2,8.5,11,0.5,0.531,0.5,0.531
6467: Multi-Purpose Sm.,1.75,0.5,0.3,0,20,4,8.5,11,0.5,0.3,0.5,0.3
6468: File Folder Labels,3.438,0.667,0.562,0,15,2,8.5,11,0.5,0.531,0.5,0.531
6490: Diskette - 3.5",2.688,2,0.093,0,5,3,8.5,11,0.5,0.125,0.5,0.125
6691: CD/DVD Jewel Cover,4.75,4.75,0,0,1,1,8.5,11,5.625,1.875,0.625,1.875
6691: CD/DVD Jewel Spine,0.25,4.625,5.375,0,1,2,8.5,11,0.625,1.3125,5.75,1.3125
6691: CD/DVD Jewel Spine,0.219,4.688,0.25,0.157,2,2,8.5,11,0.734,0.494,0.733,7.318
6691: CD/DVD Jewel Tray,5.375,4.625,0,0,1,1,8.5,11,0.625,1.5625,5.75,1.5625
6692: CD/DVD Jewel Spine,0.219,4.688,0.25,0.157,2,2,8.5,11,0.734,0.494,0.733,7.318
6693: CD/DVD Jewel Cover,4.75,4.75,0,0,1,1,8.5,11,5.625,1.875,0.625,1.875
6693: CD/DVD Jewel Spine,0.25,4.625,5.375,0,1,2,8.5,11,0.625,1.3125,5.75,1.3125
6693: CD/DVD Jewel Tray,5.375,4.625,0,0,1,1,8.5,11,0.625,1.5625,5.75,1.5625
6870: Return Address,2.25,0.75,0.5,0.25,10,3,8.5,11,0.625,0.375,0.625,0.375
6871: Address Labels,2.375,1.25,0.3125,0.25,6,3,8.5,11,1.125,0.375,1.125,0.375
6873: Color Printing,3.75,2,0.25,0.25,4,2,8.5,11,1.125,0.375,1.125,0.375
6874: Shipping Labels,3.75,3,0.25,0.375,3,2,8.5,11,0.625,0.375,0.625,0.375
6878: Shipping Labels,3.75,4.75,0.25,0.25,2,2,8.5,11,0.625,0.375,0.625,0.375
6879: Color Printing,3.75,1.25,0.25,0.25,6,2,8.5,11,1.125,0.375,1.125,0.375
74160: Protect 'n Tab (5-Tab),2.063,0.333,0,0.334,15,1,8.5,11,0.8333,5.438,0.5,0.937
74161: Protect 'n Tab (8-Tab),1.375,0.328,0,0.3283,16,1,8.5,11,0.5781,6,0.25,1.125
74163: Protect 'n Tab (5-Tab),2.063,0.333,0,0.334,15,1,8.5,11,0.8333,5.438,0.5,0.937
74459: Name Badge Labels,4,3,0,0,3,2,8.5,11,1,0.25,1,0.25
74540: Name Badge Inserts,4,3,0,0,3,2,8.5,11,1,0.25,1,0.25
74541: Name Badge Inserts,4,3,0,0,3,2,8.5,11,1,0.25,1,0.25
74549: Name Badge Inserts,3.5,2.219,0,0,4,2,8.5,11,1.0625,0.75,1.0625,0.75
74551: Name Badge Inserts,3.75,2.469,0,0,4,2,8.5,11,0.5625,0.5,0.5625,0.5
74552: Name Badge Inserts,3,1.969,0,0,5,2,8.5,11,0.5625,1.25,0.5938,1.25
74556: Name Badge Inserts,3.5,2.219,0,0,4,2,8.5,11,1.0625,0.75,1.0625,0.75
74557: Name Badge Inserts,3.75,2.469,0,0,4,2,8.5,11,0.5625,0.5,0.5625,0.5
74558: Name Badge Inserts,3,1.969,0,0,5,2,8.5,11,0.626,1.25,0.5288,1.25
75000: Divider (5-Tab),1.75,0.5,0.3,0,20,4,8.5,11,0.5,0.3,0.5,0.3
75092: Presentation Sheets,8.007,11,0,0,1,1,8.5,11,0,0.493,0,0
75093: Presentation Sheets,8.007,11,0,0,1,1,8.5,11,0,0.493,0,0
75297: Presentation Sheets,8.5,11,0,0,1,1,8.5,11,0,0,0,0
75299: Presentation Sheets,8.5,11,0,0,1,1,8.5,11,0,0,0,0
8066: File Folder Labels,3.438,0.541,0.562,0.1256,15,2,8.5,11,0.625,0.531,0.5,0.531
8160: Address Labels,2.625,1,0.125,0,10,3,8.5,11,0.5,0.1875,0.5,0.1875
8161: Address Labels,4,1,0.188,0,10,2,8.5,11,0.5,0.156,0.5,0.156
8162: Address Labels,4,1.3333,0.1875,0,7,2,8.5,11,0.8333,0.156,0.8333,0.156
8163: Address/Shipping,4,2,0.16,0,5,2,8.5,11,0.5,0.17,0.5,0.17
8164: Address/Shipping,4,3.333,0.188,0,3,2,8.5,11,0.5,0.156,0.5,0.156
8166: File Folder Labels,3.438,0.541,0.562,0.1256,15,2,8.5,11,0.625,0.531,0.5,0.531
8167: Return Address Labels,1.75,0.5,0.3,0,20,4,8.5,11,0.5,0.3,0.5,0.3
8173: Blue Border,4,2,0.16,0,5,2,8.5,11,0.5,0.17,0.5,0.17
8174: Blue Border,4,3.333,0.188,0,3,2,8.5,11,0.5,0.156,0.5,0.156
8196: Diskette - 3.5",2.75,2.75,0,0.25,3,3,8.5,11,0.5,0.125,1.75,0.125
8197: Diskette - 3.5",2.75,2.75,0,0.25,3,3,8.5,11,0.5,0.125,1.75,0.125
8250: Labels,2.625,1,0.125,0,10,3,8.5,11,0.5,0.1875,0.5,0.1875
8252: Labels,4,1.3333,0.1875,0,7,2,8.5,11,0.8333,0.156,0.8333,0.156
8253: Labels,4,2,0.16,0,5,2,8.5,11,0.5,0.17,0.5,0.17
8254: Labels,4,3.333,0.188,0,3,2,8.5,11,0.5,0.156,0.5,0.156
8255: Labels,8.5,11,0,0,1,1,8.5,11,0,0,0,0
8257: Return Address,2.25,0.75,0.5,0.25,10,3,8.5,11,0.625,0.375,0.625,0.375
8271: Business Cards,3.5,2,0,0,5,2,8.5,11,0.5,0.75,0.5,0.75
8293: Small Round Labels,1.5,1.5,0.5,0.5,5,4,8.5,11,0.75,0.5,0.75,0.5
8309: Tent Card Large,10,6,1,1,1,1,11,8.5,1.25,0.5,1.25,0.5
8315: Note Card,4.25,5.5,0,0,2,2,8.5,11,0,0,0,0
8316: Greeting Card,8.5,5.5,0,0,2,1,8.5,11,0,0,0,0
8317: Note Card,3.25,4.5,1,1,2,2,8.5,11,0.5,0.5,0.5,0.5
8325: Self-Seal Mailer - Bottom,7.3,3.094,0.2,0,1,1,8.5,11,7.313,0.6,0.594,0.6
8325: Self-Seal Mailer - Middle,7.3,3.6875,0.2,0,1,1,8.5,11,4.219,0.6,0.594,0.6
8325: Self-Seal Mailer - Top,7.3,3.625,0.2,0,1,1,8.5,11,0.594,0.6,6.781,0.6
8327: Self-Seal Mailer - Bottom,7.3,3.094,0.2,0,1,1,8.5,11,7.313,0.6,0.594,0.6
8327: Self-Seal Mailer - Middle,7.3,3.6875,0.2,0,1,1,8.5,11,4.219,0.6,0.594,0.6
8327: Self-Seal Mailer - Top,7.3,3.625,0.2,0,1,1,8.5,11,0.594,0.6,6.781,0.6
8366: File Folder Labels,3.438,0.667,0.562,0,15,2,8.5,11,0.5,0.531,0.5,0.531
8371: Business Cards,3.5,2,0,0,5,2,8.5,11,0.5,0.75,0.5,0.75
8372: Business Cards,3.5,2,0,0,5,2,8.5,11,0.5,0.75,0.5,0.75
8373: Business Card,3.5,2,0.5,0.5,4,2,8.5,11,0.75,0.5,0.75,0.5
8374: Business Cards,3.5,2,0,0,5,2,8.5,11,0.5,0.75,0.5,0.75
8376: Business Cards,3.5,2,0,0,5,2,8.5,11,0.5,0.75,0.5,0.75
8377: Business Cards,3.5,2,0,0,5,2,8.5,11,0.5,0.75,0.5,0.75
8385: Rotary Card - Small,4,2.167,0,0,4,2,8.5,11,1.1667,0.25,1.1667,0.25
8387: Postcard - 4-up,5.5,4.25,0,0,2,2,11,8.5,0,0,0,0
8388: Index Card,5,3,0,0,3,1,8.5,11,1,1.75,1,1.75
8395: Name Badge,3.375,2.333,0.375,0.167,4,2,8.5,11,0.583,0.688,0.584,0.687
8460: Address Labels,2.625,1,0.125,0,10,3,8.5,11,0.5,0.1875,0.5,0.1875
8461: Address Labels,4,1,0.188,0,10,2,8.5,11,0.5,0.156,0.5,0.156
8462: Address Labels,4,1.3333,0.1875,0,7,2,8.5,11,0.8333,0.156,0.8333,0.156
8463: Address/Shipping,4,2,0.16,0,5,2,8.5,11,0.5,0.17,0.5,0.17
8464: Address/Shipping,4,3.333,0.188,0,3,2,8.5,11,0.5,0.156,0.5,0.156
8471: Business Cards,3.5,2,0,0,5,2,8.5,11,0.5,0.75,0.5,0.75
8476: Business Cards,3.5,2,0,0,5,2,8.5,11,0.5,0.75,0.5,0.75
8478: File Folder Labels,3.438,0.541,0.562,0.1256,15,2,8.5,11,0.625,0.531,0.5,0.531
8560: Address Labels,2.625,1,0.125,0,10,3,8.5,11,0.5,0.1875,0.5,0.1875
8567: Return Address Labels,1.75,0.5,0.3,0,20,4,8.5,11,0.5,0.3,0.5,0.3
8571: Business Cards,3.5,2,0,0,5,2,8.5,11,0.5,0.75,0.5,0.75
8620: Address Labels,2.625,1,0.125,0,10,3,8.5,11,0.5,0.1875,0.5,0.1875
8660: Address Labels,2.625,1,0.125,0,10,3,8.5,11,0.5,0.1875,0.5,0.1875
8662: Address Labels,4,1.3333,0.1875,0,7,2,8.5,11,0.8333,0.156,0.8333,0.156
8663: Address/Shipping,4,2,0.16,0,5,2,8.5,11,0.5,0.17,0.5,0.17
8667: Address Labels,1.75,0.5,0.3,0,20,4,8.5,11,0.5,0.3,0.5,0.3
8692: CD/DVD Jewel Spine,0.219,4.688,0.25,0.157,2,2,8.5,11,0.734,0.494,0.733,7.318
8693: CD/DVD Jewel Cover,4.75,4.75,0,0,1,1,8.5,11,5.625,1.875,0.625,1.875
8693: CD/DVD Jewel Spine,0.25,4.625,5.375,0,1,2,8.5,11,0.625,1.3125,5.75,1.3125
8693: CD/DVD Jewel Tray,5.375,4.625,0,0,1,1,8.5,11,0.625,1.5625,5.75,1.5625
8694: CD/DVD Jewel Spine,0.219,4.688,0.25,0.157,2,2,8.5,11,0.734,0.494,0.733,7.318
8695: CD/DVD Jewel Spine,0.219,4.688,0.25,0.157,2,2,8.5,11,0.734,0.494,0.733,7.318
8698: CD/DVD Jewel Cover,4.75,4.75,0,0,1,1,8.5,11,5.625,1.875,0.625,1.875
8698: CD/DVD Jewel Spine,0.25,4.625,5.375,0,1,2,8.5,11,0.625,1.3125,5.75,1.3125
8698: CD/DVD Jewel Tray,5.375,4.625,0,0,1,1,8.5,11,0.625,1.5625,5.75,1.5625
8699: CD/DVD Jewel Spine,0.219,4.688,0.25,0.157,2,2,8.5,11,0.734,0.494,0.733,7.318
8760: Return Address Labels,2.25,0.75,0.5,0.25,10,3,8.5,11,0.625,0.375,0.625,0.375
8763: Multi-Purpose Labels,4,2,0.16,0,5,2,8.5,11,0.5,0.17,0.5,0.17
8764: Shipping Labels,3.75,3,0.25,0.375,3,2,8.5,11,0.625,0.375,0.625,0.375
8768: Shipping Labels,3.75,4.75,0.25,0.25,2,2,8.5,11,0.625,0.375,0.625,0.375
8769: Multi-Purpose Labels,3.75,1.25,0.25,0.25,6,2,8.5,11,1.125,0.375,1.125,0.375
8810: Address Labels,2.625,1,0.125,0,10,3,8.5,11,0.5,0.1875,0.5,0.1875
8824: Postcard-Rotary Card (rotary),4,2.188,1,0,1,2,11,8.5,6.063,1,0.25,1
8831: CD/DVD Jewel Cover,4.75,4.75,0,0,1,1,8.5,11,5.625,1.875,0.625,1.875
8831: CD/DVD Jewel Spine,0.25,4.625,5.375,0,1,2,8.5,11,0.625,1.3125,5.75,1.3125
8831: CD/DVD Jewel Spine,0.219,4.688,0.25,0.157,2,2,8.5,11,0.734,0.494,0.733,7.318
8831: CD/DVD Jewel Tray,5.375,4.625,0,0,1,1,8.5,11,0.625,1.5625,5.75,1.5625
8832: CD/DVD Jewel Spine,0.219,4.688,0.25,0.157,2,2,8.5,11,0.734,0.494,0.733,7.318
8833: CD/DVD Jewel Cover,4.75,4.75,0,0,1,1,8.5,11,5.625,1.875,0.625,1.875
8833: CD/DVD Jewel Spine,0.25,4.625,5.375,0,1,2,8.5,11,0.625,1.3125,5.75,1.3125
8833: CD/DVD Jewel Tray,5.375,4.625,0,0,1,1,8.5,11,0.625,1.5625,5.75,1.5625
8842: CD/DVD Jewel Spine,0.219,4.688,0.25,0.157,2,2,8.5,11,0.734,0.494,0.733,7.318
8843: CD/DVD Jewel Cover,4.75,4.75,0,0,1,1,8.5,11,5.625,1.875,0.625,1.875
8843: CD/DVD Jewel Spine,0.25,4.625,5.375,0,1,2,8.5,11,0.625,1.3125,5.75,1.3125
8843: CD/DVD Jewel Tray,5.375,4.625,0,0,1,1,8.5,11,0.625,1.5625,5.75,1.5625
8844: CD/DVD Jewel Spine,0.219,4.688,0.25,0.157,2,2,8.5,11,0.734,0.494,0.733,7.318
8846: CD/DVD Jewel Spine,0.219,4.688,0.25,0.157,2,2,8.5,11,0.734,0.494,0.733,7.318
8847: CD/DVD Jewel Spine,0.219,4.688,0.25,0.157,2,2,8.5,11,0.734,0.494,0.733,7.318
8848: CD/DVD Jewel Cover,4.75,4.75,0,0,1,1,8.5,11,5.625,1.875,0.625,1.875
8848: CD/DVD Jewel Cover,5.375,4.625,0,0,1,1,8.5,11,0.625,1.5625,5.75,1.5625
8871: Business Cards,3.5,2,0,0,5,2,8.5,11,0.5,0.75,0.5,0.75
8876: Business Cards,3.5,2,0,0,5,2,8.5,11,0.5,0.75,0.5,0.75
8877: Business Cards,3.5,2,0,0,5,2,8.5,11,0.5,0.75,0.5,0.75
8920: Address Labels,2.625,1,0.125,0,10,3,8.5,11,0.5,0.1875,0.5,0.1875
8920: Multi-Purpose 10 Count,2.625,1,0.125,0,10,3,8.5,11,0.5,0.1875,0.5,0.1875
8922: Address Labels,4,1.3333,0.1875,0,7,2,8.5,11,0.8333,0.156,0.8333,0.156
8923: Address/Shipping,4,2,0.16,0,5,2,8.5,11,0.5,0.17,0.5,0.17
8923: Multi-Purpose 10 Count,4,2,0.16,0,5,2,8.5,11,0.5,0.17,0.5,0.17
8923: Shipping Labels,4,2,0.16,0,5,2,8.5,11,0.5,0.17,0.5,0.17
8925: Zip Disks Bottom,3.75,0.281,0,3.031,3,1,8.5,11,3.438,2.375,0.657,2.375
8925: Zip Disks Face,2.345,2,1.27,1.312,3,2,8.5,11,0.657,1.27,1.719,1.27
8925: Zip Disks Top,3.75,0.281,0,3.031,3,1,8.5,11,2.907,2.375,1.188,2.375
8927: Multi-Purpose 10 Count,1.75,0.5,0.3,0,20,4,8.5,11,0.5,0.3,0.5,0.3
8927: Return Address Labels,1.75,0.5,0.3,0,20,4,8.5,11,0.5,0.3,0.5,0.3
8930: Address Labels,2.625,1,0.125,0,10,3,8.5,11,0.5,0.1875,0.5,0.1875
8931: CD/DVD Jewel Cover,4.75,4.75,0,0,1,1,8.5,11,5.625,1.875,0.625,1.875
8931: CD/DVD Jewel Spine,0.25,4.625,5.375,0,1,2,8.5,11,0.625,1.3125,5.75,1.3125
8931: CD/DVD Jewel Spine,0.219,4.688,0.25,0.157,2,2,8.5,11,0.734,0.494,0.733,7.318
8931: CD/DVD Jewel Tray,5.375,4.625,0,0,1,1,8.5,11,0.625,1.5625,5.75,1.5625
8932: Address Labels,4,1.3333,0.1875,0,7,2,8.5,11,0.8333,0.156,0.8333,0.156
8941: CD/DVD Jewel Cover,4.75,4.75,0,0,1,1,8.5,11,5.625,1.875,0.625,1.875
8941: CD/DVD Jewel Spine,0.25,4.625,5.375,0,1,2,8.5,11,0.625,1.3125,5.75,1.3125
8941: CD/DVD Jewel Spine,0.219,4.688,0.25,0.157,2,2,8.5,11,0.734,0.494,0.733,7.318
8941: CD/DVD Jewel Tray,5.375,4.625,0,0,1,1,8.5,11,0.625,1.5625,5.75,1.5625
8942: CD/DVD Jewel Spine,0.219,4.688,0.25,0.157,2,2,8.5,11,0.734,0.494,0.733,7.318
8943: CD/DVD Jewel Cover,4.75,4.75,0,0,1,1,8.5,11,5.625,1.875,0.625,1.875
8943: CD/DVD Jewel Spine,0.25,4.625,5.375,0,1,2,8.5,11,0.625,1.3125,5.75,1.3125
8943: CD/DVD Jewel Tray,5.375,4.625,0,0,1,1,8.5,11,0.625,1.5625,5.75,1.5625
8987: Return Address Labels,2.25,0.75,0.5,0.25,10,3,8.5,11,0.625,0.375,0.625,0.375
8997: Videotape Labels Face,3.063,1.833,0.375,3.667,2,2,8.5,11,1.833,1,1.833,1
8998: Audio,3.5,1.667,0.5,0.333,5,2,8.5,11,0.667,0.5,0.666,0.5
BCT-5: Tabbed Business Card,2.063,0.333,0,0.334,15,1,8.5,11,0.8333,5.438,0.5,0.937
CB7-10C: Name Badge Inserts,3.75,2.469,0,0,4,2,8.5,11,0.5625,0.5,0.5625,0.5
CB7-2C: Name Badge Inserts,3,1.969,0,0,5,2,8.5,11,0.5625,1.25,0.5938,1.25
CB7-4C: Name Badge Inserts,4,3,0,0,3,2,8.5,11,1,0.25,1,0.25
CC10-0C: Name Badge Inserts,3.5,2.219,0,0,4,2,8.5,11,1.0625,0.75,1.0625,0.75
CC10-10C: Name Badge Inserts,3.75,2.469,0,0,4,2,8.5,11,0.5625,0.5,0.5625,0.5
CC10-2C: Name Badge Inserts,3,1.969,0,0,5,2,8.5,11,0.626,1.25,0.5288,1.25
CC10-4C: Name Badge Inserts,4,3,0,0,3,2,8.5,11,1,0.25,1,0.25
CI2095: Tab Inserts (5-Tab),1.5,0.3331,0,0,26,2,8.5,11,1.17,2.75,1.1694,2.75
CI2095C: Tab Inserts (5-Tab),2,0.5,0,0,18,2,8.5,11,1,2.25,1,2.25
CI2095C: Tab Inserts (5-Tab),1.5,0.3331,0,0,26,2,8.5,11,1.17,2.75,1.1694,2.75
CI2135: Tab Inserts (5-Tab),2,0.5,0,0,18,2,8.5,11,1,2.25,1,2.25
CI2135: Tab Inserts (5-Tab),2,0.5,0,0,18,2,8.5,11,1,2.25,1,2.25
CI2135: Tab Inserts (5-Tab),2,0.3331,0,0,26,2,8.5,11,1.17,2.25,1.1694,2.25
ci2135C: Tab Inserts (5-Tab),2,0.5,0,0,18,2,8.5,11,1,2.25,1,2.25
CI2135C: Tab Inserts (5-Tab),2,0.5,0,0,18,2,8.5,11,1,2.25,1,2.25
CI2135C: Tab Inserts (5-Tab),2,0.3331,0,0,26,2,8.5,11,1.17,2.25,1.1694,2.25
CI2138: Tab Inserts (8-Tab),1.5,0.5,0,0,20,2,8.5,11,0.5,2.75,0.5,2.75
CI2138: Tab Inserts (8-Tab),1.5,0.3331,0,0,26,2,8.5,11,1.17,2.75,1.1694,2.75
CI2138C: Tab Inserts (8-Tab),1.5,0.5,0,0,20,2,8.5,11,0.5,2.75,0.5,2.75
CI2138C: Tab Inserts (8-Tab),1.5,0.5,0,0,20,2,8.5,11,0.5,2.75,0.5,2.75
CI2138C: Tab Inserts (8-Tab),1.5,0.3331,0,0,26,2,8.5,11,1.17,2.75,1.1694,2.75
CI2178C: Tab Inserts (8-Tab),2,0.5,0,0,18,2,8.5,11,1,2.25,1,2.25
CPK3: Divider (3-Tab),3.125,0.5,1.25,0,20,2,8.5,11,0.5,0.5,0.5,0.5
CPK5: Divider (5-Tab),1.75,0.5,0.3,0,20,4,8.5,11,0.5,0.3,0.5,0.3
CPK8: Divider (8-Tab),1.125,0.5,1,0,20,4,8.5,11,0.5,0.5,0.5,0.5
HT21310: Hidden Tab (10-Tab),3,0.875,0,0.125,10,1,8.5,11,0.625,5,0.5,0.5
HT2133: Hidden Tab (3-Tab),3,3.125,0,0.25,3,1,8.5,11,0.625,5,0.46875,0.5
HT2135: Hidden Tab (5-Tab),3,1.875,0,0.125,5,1,8.5,11,0.625,5,0.5,0.5
HT2138: Hidden Tab (8-Tab),3,1.125,0,0.09375,8,1,8.5,11,0.875,5,0.5,0.5
IJK3S: Divider (3-Tab),3.125,0.5,1.25,0,20,2,8.5,11,0.5,0.5,0.5,0.5
IJK5S: Divider (5-Tab),1.75,0.5,0.3,0,20,4,8.5,11,0.5,0.3,0.5,0.3
IJK8S: Divider (8-Tab),1.125,0.5,1,0,20,4,8.5,11,0.5,0.5,0.5,0.5
LSK3: Divider (3-Tab),3.125,0.5,1.25,0,20,2,8.5,11,0.5,0.5,0.5,0.5
LSK3B: Divider (3-Tab),3.125,0.5,1.25,0,20,2,8.5,11,0.5,0.5,0.5,0.5
LSK3U: Divider (3-Tab),3.125,0.5,1.25,0,20,2,8.5,11,0.5,0.5,0.5,0.5
